value,timestamp
0.464,1474708768748
0,1474708769742
0.454,1474708773778
0.456,1474708774785
0,1474708775779
0.941,1474708782818
0.945,1474708783787
0,1474708784785
0.462,1474708785789
1.424,1474708786784
0.94,1474708787796
0,1474708788787
0.94,1474708793800
0.952,1474708794788
0,1474708795810
0.945,1474708868025
0.95,1474708869060
0,1474708870044
0.94,1474708878051
0.951,1474708879065
0,1474708880444
0.94,1474708957427
0.945,1474708958438
0,1474708959429
0.95,1474708998585
1.012,1474708999591
0,1474709000590
0.946,1474709002583
0.945,1474709003588
0,1474709004585
0.935,1474709006587
0.939,1474709007594
0,1474709008588
0.946,1474709009594
0.94,1474709010594
0,1474709011596
0.939,1474709025599
0.938,1474709026603
0,1474709027599
0.467,1474709038602
0.464,1474709039600
0,1474709040604
0.951,1474709041602
0.945,1474709042607
0,1474709043609
0.945,1474709045611
0.94,1474709046608
0,1474709047611
0.944,1474709114643
0.938,1474709115651
0,1474709116646
0.945,1474709117651
0.94,1474709118648
0,1474709119655
0.464,1474709120650
1.415,1474709121651
0.941,1474709122658
0,1474709123650
0.94,1474709142660
0.951,1474709143659
0,1474709144664
0.952,1474709152661
0.946,1474709153667
0,1474709154662
0.939,1474709160687
0.951,1474709161693
0,1474709162689
0.95,1474709194772
0.945,1474709195777
0,1474709196775
0.462,1474709205763
0,1474709207769
0.462,1474709224831
0.464,1474709225837
0,1474709226821
0.462,1474709230826
0.465,1474709231831
0,1474709232832
0.462,1474709254847
0.459,1474709255836
0,1474709256852
0.944,1474709267840
0.952,1474709268855
0,1474709269858
0.941,1474709271843
0.951,1474709272851
0,1474709273857
0.951,1474709278864
0.944,1474709279870
0,1474709280858
0.946,1474709282861
0.951,1474709283860
0,1474709284898
0.944,1474709285871
0.951,1474709286945
0,1474709287869
0.94,1474709289980
0.951,1474709290958
0,1474709291965
0.938,1474709315077
0.945,1474709316083
0,1474709317068
0.946,1474709321075
0.94,1474709322081
0,1474709323086
0.462,1474709327138
0.464,1474709328132
0,1474709329140
0.462,1474709333148
0.464,1474709334140
0,1474709335142
0.467,1474709339146
0.465,1474709340135
0,1474709341144
0.462,1474709351157
